,baseline,corrupted,imputed
F1_micro,1.3597399555105182e-16,0.0,0.004845698371913152
F1_macro,1.3597399555105182e-16,0.0,0.0027732726470831716
F1_weighted,0.0,0.0,0.004655083317030875
