,baseline,corrupted,imputed
F1_micro,1.3597399555105182e-16,0.0,0.0019062875452986495
F1_macro,1.3597399555105182e-16,0.0,0.005670586631588396
F1_weighted,0.0,0.0,0.0018662805239195875
