experiment,imputer,task,missing_type,missing_fraction,strategy,column,result_type,metric,train,test,baseline,corrupted,imputed
test_imputed_corrupted,ForestImputer,40685,MCAR,0.5,single_single,A2,impute_performance_std,RMSE,13.838637277907436,10.058553565177752,,,
test_imputed_corrupted,ForestImputer,41027,MCAR,0.5,single_single,black_piece0_strength,impute_performance_std,MAE,0.0043633084933824,0.0424432107369178,,,
test_imputed_corrupted,ForestImputer,41027,MCAR,0.5,single_single,black_piece0_strength,impute_performance_std,MSE,0.0251841803323926,0.2023111321789516,,,
test_imputed_corrupted,ForestImputer,41027,MCAR,0.5,single_single,black_piece0_strength,impute_performance_std,RMSE,0.0038448464251873,0.0308000521070607,,,
test_imputed_corrupted,ForestImputer,41671,MCAR,0.5,single_single,a9,impute_performance_std,MAE,0.0003443888003889,0.0014537394310306,,,
test_imputed_corrupted,ForestImputer,41671,MCAR,0.5,single_single,a9,impute_performance_std,MSE,0.0007386847118287,0.0009993033352457,,,
test_imputed_corrupted,ForestImputer,41671,MCAR,0.5,single_single,a9,impute_performance_std,RMSE,0.0083431915985628,0.0095282675213287,,,
test_imputed_corrupted,ForestImputer,4552,MCAR,0.5,single_single,V2,impute_performance_std,MAE,0.1766006876200806,0.7686839011763129,,,
test_imputed_corrupted,ForestImputer,4552,MCAR,0.5,single_single,V2,impute_performance_std,MSE,6.967378345811063,35.65709968103791,,,
test_imputed_corrupted,ForestImputer,4552,MCAR,0.5,single_single,V2,impute_performance_std,RMSE,0.0970126557940255,0.5096000193516664,,,
test_imputed_corrupted,ForestImputer,6,MCAR,0.5,single_single,x-box,impute_performance_std,MAE,0.0039651318175341,0.0050991376046889,,,
test_imputed_corrupted,ForestImputer,6,MCAR,0.5,single_single,x-box,impute_performance_std,MSE,0.0070193482766654,0.0077932837469394,,,
test_imputed_corrupted,ForestImputer,6,MCAR,0.5,single_single,x-box,impute_performance_std,RMSE,0.0068440706211613,0.0077033505723089,,,
test_imputed_corrupted,KNNImputer,1459,MNAR,0.5,single_single,V7,impute_performance_std,MAE,0.1430659500011489,0.9855314174498736,,,
test_imputed_corrupted,KNNImputer,1459,MNAR,0.5,single_single,V7,impute_performance_std,MSE,1.8994251996142733,17.871035447760928,,,
test_imputed_corrupted,KNNImputer,1459,MNAR,0.5,single_single,V7,impute_performance_std,RMSE,0.0963729885241946,0.982408051587038,,,
test_imputed_corrupted,KNNImputer,183,MNAR,0.5,single_single,Length,impute_performance_std,MAE,0.0019812991677799,0.0090795397091452,,,
test_imputed_corrupted,KNNImputer,183,MNAR,0.5,single_single,Length,impute_performance_std,MSE,0.0002093342763124,0.0007488136453654,,,
test_imputed_corrupted,KNNImputer,183,MNAR,0.5,single_single,Length,impute_performance_std,RMSE,0.0019771519266497,0.0081861392476027,,,
test_imputed_corrupted,KNNImputer,184,MNAR,0.5,single_single,black_king_col,impute_performance_std,F1_micro,0.0034037478621964,0.0046374961501409,,,
test_imputed_corrupted,KNNImputer,184,MNAR,0.5,single_single,black_king_col,impute_performance_std,F1_macro,0.0034797983471098,0.0020022652237379,,,
test_imputed_corrupted,KNNImputer,184,MNAR,0.5,single_single,black_king_col,impute_performance_std,F1_weighted,0.0037504187555161,0.0067294082474575,,,
test_imputed_corrupted,KNNImputer,26,MNAR,0.5,single_single,parents,impute_performance_std,F1_micro,0.0201139046298492,0.2843958281739762,,,
test_imputed_corrupted,KNNImputer,26,MNAR,0.5,single_single,parents,impute_performance_std,F1_macro,0.0229386203135625,0.1364079036070729,,,
test_imputed_corrupted,KNNImputer,26,MNAR,0.5,single_single,parents,impute_performance_std,F1_weighted,0.0345976977452865,0.2620275162224078,,,
test_imputed_corrupted,KNNImputer,30,MNAR,0.5,single_single,eccen,impute_performance_std,MAE,1.8249743855649416,0.6848561100211175,,,
test_imputed_corrupted,KNNImputer,30,MNAR,0.5,single_single,eccen,impute_performance_std,MSE,70.31579819787389,67.55319254870034,,,
test_imputed_corrupted,KNNImputer,30,MNAR,0.5,single_single,eccen,impute_performance_std,RMSE,3.869504927539041,4.132479589221289,,,
test_imputed_corrupted,KNNImputer,32,MNAR,0.5,single_single,input4,impute_performance_std,MAE,7.026861232838084,7.762363810171792,,,
test_imputed_corrupted,KNNImputer,32,MNAR,0.5,single_single,input4,impute_performance_std,MSE,169.93325887639102,184.6034147810338,,,
test_imputed_corrupted,KNNImputer,32,MNAR,0.5,single_single,input4,impute_performance_std,RMSE,6.349731227855564,8.10131342946305,,,
test_imputed_corrupted,KNNImputer,375,MNAR,0.5,single_single,coefficient3,impute_performance_std,MAE,0.003998238491169,0.0296324512078885,,,
test_imputed_corrupted,KNNImputer,375,MNAR,0.5,single_single,coefficient3,impute_performance_std,MSE,0.0017665814670513,0.0116921719739625,,,
test_imputed_corrupted,KNNImputer,375,MNAR,0.5,single_single,coefficient3,impute_performance_std,RMSE,0.0035227237475901,0.0257168114398727,,,
test_imputed_corrupted,KNNImputer,40498,MNAR,0.5,single_single,V11,impute_performance_std,MAE,0.0391942466671166,0.1274842506587062,,,
test_imputed_corrupted,KNNImputer,40498,MNAR,0.5,single_single,V11,impute_performance_std,MSE,0.0809554585636589,0.158707035340028,,,
test_imputed_corrupted,KNNImputer,40498,MNAR,0.5,single_single,V11,impute_performance_std,RMSE,0.0388322442044073,0.0834339423330532,,,
test_imputed_corrupted,KNNImputer,40677,MNAR,0.5,single_single,attribute#3,impute_performance_std,F1_micro,0.0013531646934131,0.012629537138523,,,
test_imputed_corrupted,KNNImputer,40677,MNAR,0.5,single_single,attribute#3,impute_performance_std,F1_macro,0.0005618154857832,0.1223197926407686,,,
test_imputed_corrupted,KNNImputer,40677,MNAR,0.5,single_single,attribute#3,impute_performance_std,F1_weighted,0.0011236309715664,0.0757269603887118,,,
test_imputed_corrupted,KNNImputer,41027,MNAR,0.5,single_single,black_piece0_strength,impute_performance_std,MAE,1.0733688626536866,0.4419389285540297,,,
